ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,baverage,numgeeklists,numwanting,numcomments,siteviews,numplays,numplays_month,boardgamecategory_cnt,boardgamemechanic_cnt,boardgamefamily_cnt
13084,Volcano,2000,1,6,30,0,395.0,6.82,4016.0,2.35,339,"Grid Movement, Mancala, Set Collection",Abstract Games,5.75841,233.0,15.0,186.0,57419.0,2316.0,2.0,1.0,3.0,6
292564,Back to the Future: Dice Through Time,2020,2,4,60,10,331.0,7.14,4017.0,2.09,1166,"Cooperative Game, Dice Rolling",Unknown,5.79602,94.0,36.0,114.0,75195.0,1287.0,5.0,2.0,2.0,2
441,Filthy Rich,1998,2,5,60,14,692.0,6.38,4018.0,1.9,1051,Dice Rolling,"Family Games, Strategy Games",5.75792,391.0,21.0,242.0,56808.0,1392.0,0.0,1.0,1.0,2
102,Klunker,1999,3,5,30,10,885.0,6.22,4019.0,1.77,1446,Set Collection,"Family Games, Strategy Games",5.75585,429.0,39.0,359.0,81538.0,1909.0,0.0,1.0,1.0,1
155496,Holdfast: Russia 1941-42,2014,1,2,180,10,215.0,7.75,4020.0,2.1,398,"Action Points, Dice Rolling",Wargames,5.7496,194.0,50.0,122.0,91727.0,366.0,0.0,2.0,2.0,2
4488,Scarab Lords,2002,2,2,40,12,1589.0,6.04,4021.0,1.92,2615,"Area Majority / Influence, Deck Bag and Pool Building, Hand Management",Strategy Games,5.758,900.0,26.0,652.0,127106.0,3287.0,0.0,3.0,3.0,3
104573,Spectaculum,2012,2,4,45,8,637.0,6.39,4022.0,1.71,995,"Commodity Speculation, Enclosure, Stock Holding, Tile Placement",Family Games,5.76907,463.0,41.0,234.0,69449.0,1330.0,0.0,1.0,4.0,1
99630,Rolling Stock,2011,3,5,240,0,239.0,7.43,4023.0,3.89,329,"Auction/Bidding, Stock Holding, Trading",Strategy Games,5.76156,206.0,73.0,121.0,91904.0,871.0,0.0,4.0,3.0,0
126239,Twin Tin Bots,2013,2,6,50,10,770.0,6.32,4024.0,2.41,817,"Action Queue, Pick-up and Deliver, Simulation",Unknown,5.75261,460.0,43.0,204.0,78086.0,1867.0,0.0,5.0,3.0,5
145014,Cardline: Globetrotter,2013,2,7,15,8,669.0,6.4,4025.0,1.42,1472,Unknown,Family Games,5.76176,167.0,27.0,155.0,36571.0,2616.0,1.0,3.0,0.0,1
252265,passtally,2018,2,3,40,8,415.0,6.75,4026.0,1.88,812,"Network and Route Building, Tile Placement",Unknown,5.76858,122.0,51.0,118.0,60804.0,1194.0,0.0,2.0,2.0,0
17923,Anno Domini: Flopps,2001,2,8,30,10,367.0,6.87,4027.0,1.39,700,Card Drafting,"Family Games, Party Games",5.75435,22.0,6.0,63.0,12732.0,530.0,0.0,5.0,1.0,1
4550,1000 Blank White Cards,1996,3,99,60,5,521.0,6.66,4028.0,1.39,497,"Deck Bag and Pool Building, Line Drawing, Paper-and-Pencil",Party Games,5.75591,330.0,12.0,257.0,180460.0,781.0,0.0,4.0,3.0,1
180591,Tumult Royale,2015,2,4,40,10,569.0,6.55,4029.0,2.16,1549,"Push Your Luck, Simultaneous Action Selection, Tile Placement",Family Games,5.75616,480.0,14.0,182.0,69618.0,1048.0,0.0,1.0,3.0,1
169215,Peak Oil,2017,2,5,75,10,486.0,6.64,4030.0,3.0,1065,"Area Majority / Influence, Card Drafting, Push Your Luck, Set Collection, Simulation, Worker Placement",Unknown,5.75471,344.0,39.0,185.0,101467.0,937.0,0.0,4.0,6.0,10
4562,Mogul,2002,3,6,45,13,566.0,6.47,4031.0,1.93,689,"Auction/Bidding, Stock Holding",Strategy Games,5.75634,194.0,47.0,219.0,79730.0,845.0,0.0,2.0,2.0,0
29903,Chang Cheng,2007,2,4,60,10,1079.0,6.17,4032.0,2.3,1620,"Area Majority / Influence, Memory",Strategy Games,5.7576,1204.0,18.0,474.0,121204.0,1542.0,0.0,1.0,2.0,1
123185,Axis & Allies 1941,2012,2,5,180,12,1010.0,6.37,4033.0,2.73,3053,"Area Majority / Influence, Area Movement, Dice Rolling, Team-Based Game",Wargames,5.75986,438.0,18.0,348.0,223302.0,884.0,0.0,2.0,4.0,6
203270,Gorechosen,2016,2,4,75,0,354.0,7.16,4034.0,1.88,721,"Deck Bag and Pool Building, Dice Rolling, Grid Movement, Take That",Unknown,5.75479,77.0,23.0,91.0,69957.0,716.0,0.0,4.0,4.0,2
196257,Castle Itter,2019,1,1,60,13,244.0,7.76,4035.0,2.29,758,"Action Points, Dice Rolling, Point to Point Movement, Solo / Solitaire Game",Wargames,5.80184,132.0,138.0,136.0,120728.0,564.0,0.0,3.0,6.0,7
6481,Phoenix,2003,2,2,20,12,672.0,6.38,4036.0,1.68,760,"Hand Management, Pattern Building, Pattern Recognition",Abstract Games,5.75218,464.0,52.0,344.0,56327.0,2372.0,0.0,2.0,3.0,1
285253,Fiesta de los Muertos,2019,4,8,15,12,282.0,7.27,4037.0,1.13,522,"Communication Limits, Cooperative Game","Family Games, Party Games",5.81971,11.0,9.0,37.0,16953.0,3606.0,3.0,3.0,2.0,2
20078,Monmouth,2007,2,2,240,14,254.0,7.4,4038.0,2.62,965,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.75541,239.0,30.0,128.0,67991.0,272.0,0.0,3.0,3.0,4
1678,"The Peloponnesian War, 431-404 BC",1991,1,2,120,12,446.0,6.72,4039.0,3.13,1275,"Dice Rolling, Movement Points, Point to Point Movement, Simulation, Solo / Solitaire Game",Wargames,5.75399,344.0,88.0,220.0,158291.0,291.0,0.0,2.0,6.0,8
265784,Cleopatra and the Society of Architects: Deluxe Edition,2020,2,4,60,10,244.0,7.83,4040.0,2.33,1086,"Auction/Bidding, Enclosure, Hand Management, Set Collection, Tile Placement",Unknown,5.81131,44.0,126.0,128.0,138265.0,619.0,0.0,3.0,5.0,4
209641,Warpgate,2019,1,6,90,14,273.0,7.43,4041.0,2.89,435,"Area Majority / Influence, Campaign / Battle Card Driven, Grid Movement, Hand Management, Modular Board, Point to Point Movement, Variable Phase Order, Variable Player Powers",Unknown,5.76606,102.0,79.0,108.0,77377.0,563.0,0.0,3.0,8.0,1
160744,Far Space Foundry,2015,1,4,80,10,398.0,6.76,4042.0,2.71,934,"Set Collection, Worker Placement",Strategy Games,5.75506,412.0,36.0,171.0,91030.0,1105.0,0.0,1.0,2.0,1
63758,Mr. Madison's War: The Incredible War of 1812,2012,2,2,240,14,253.0,7.45,4043.0,2.74,869,"Campaign / Battle Card Driven, Point to Point Movement",Wargames,5.75202,249.0,39.0,144.0,100630.0,421.0,0.0,2.0,2.0,5
202,Targui,1988,2,4,120,12,714.0,6.38,4044.0,2.38,1510,"Modular Board, Player Elimination","Strategy Games, Wargames",5.75132,146.0,16.0,181.0,70844.0,493.0,0.0,1.0,2.0,2
696,The Big Idea,2000,3,6,45,10,825.0,6.29,4045.0,1.32,1379,"Player Judge, Stock Holding, Voting",Party Games,5.75513,286.0,34.0,370.0,80900.0,715.0,0.0,2.0,3.0,0
200551,30 Rails,2016,1,8,30,10,474.0,6.67,4046.0,1.81,628,"Dice Rolling, Network and Route Building, Paper-and-Pencil, Solo / Solitaire Game","Family Games, Strategy Games",5.75694,328.0,10.0,264.0,115733.0,3437.0,0.0,2.0,4.0,2
3061,Samurai,1996,2,2,180,12,324.0,7.09,4047.0,3.44,1404,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.75854,268.0,55.0,154.0,135396.0,170.0,0.0,2.0,3.0,5
317311,Switch & Signal,2020,2,4,45,10,265.0,7.29,4048.0,2.17,570,"Cooperative Game, Network and Route Building, Pick-up and Deliver",Unknown,5.83249,45.0,76.0,68.0,38360.0,1392.0,4.0,2.0,3.0,0
144566,Circus Train (Second Edition),2013,1,5,90,13,313.0,7.11,4049.0,2.38,532,"Action Retrieval, Catch the Leader, Dice Rolling, End Game Bonuses, Hand Management, Point to Point Movement, Set Collection",Unknown,5.75211,302.0,87.0,132.0,59671.0,771.0,0.0,2.0,7.0,4
129165,Wings of Glory: WW1 Duel Pack,2013,2,2,30,13,217.0,8.06,4050.0,2.29,607,"Action Queue, Simulation, Simultaneous Action Selection",Wargames,5.75447,101.0,25.0,75.0,46575.0,371.0,0.0,5.0,3.0,3
11231,Snorta!,2004,3,8,20,8,1447.0,6.1,4051.0,1.1,2623,"Acting, Memory",Family Games,5.75916,1652.0,19.0,586.0,145669.0,4640.0,2.0,4.0,2.0,1
255175,Mutants,2019,1,4,60,10,267.0,7.49,4052.0,2.44,599,"Deck Bag and Pool Building, Hand Management, Variable Player Powers",Unknown,5.77297,114.0,35.0,100.0,58944.0,1116.0,1.0,3.0,3.0,0
182,Knights of Charlemagne,1995,2,4,30,8,678.0,6.36,4053.0,1.43,990,"Hand Management, Set Collection, Team-Based Game",Family Games,5.75452,489.0,21.0,354.0,78834.0,2080.0,2.0,3.0,3.0,1
202819,Gnomopolis,2018,1,4,45,10,305.0,7.52,4054.0,2.63,421,"Deck Bag and Pool Building, Set Collection, Worker Placement",Strategy Games,5.77612,72.0,50.0,78.0,64976.0,1204.0,0.0,3.0,3.0,0
230852,BONK,2017,2,4,10,8,528.0,6.54,4055.0,1.0,737,Score-and-Reset Game,Party Games,5.7627,110.0,9.0,108.0,59248.0,3661.0,0.0,1.0,1.0,1
181811,Tatsu,2016,2,2,45,8,483.0,6.67,4056.0,1.7,888,Roll / Spin and Move,Abstract Games,5.75687,175.0,77.0,178.0,78813.0,1645.0,0.0,2.0,1.0,3
1506,Conquistador: The Age of Exploration,1976,1,5,420,12,596.0,6.48,4057.0,3.31,1817,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Turn Order: Progressive","Strategy Games, Wargames",5.75985,399.0,36.0,333.0,289920.0,440.0,0.0,5.0,8.0,6
253743,Fuji Koro,2019,1,6,120,12,361.0,7.08,4058.0,3.06,695,"Action Points, Cooperative Game, Dice Rolling, Modular Board, Push Your Luck, Tile Placement",Unknown,5.77027,97.0,44.0,134.0,158627.0,654.0,0.0,6.0,6.0,3
256541,Monster Crunch! The Breakfast Battle Game,2018,2,5,20,9,649.0,6.4,4059.0,1.18,1552,"Hand Management, Ladder Climbing, Variable Player Powers",Unknown,5.7531,152.0,20.0,154.0,42261.0,2560.0,1.0,1.0,3.0,2
136192,Dungeon Dice,2014,2,5,20,8,579.0,6.79,4060.0,2.14,1275,"Deck Bag and Pool Building, Dice Rolling",Family Games,5.75272,259.0,44.0,239.0,211991.0,1997.0,0.0,4.0,2.0,1
180543,"Exceed: Red Horizon - Reese, Heidi, Nehtali, and Vincent",2016,2,2,20,10,224.0,7.87,4061.0,2.31,532,"Hand Management, Point to Point Movement, Variable Player Powers",Strategy Games,5.75112,70.0,6.0,78.0,63736.0,1149.0,0.0,2.0,3.0,3
65936,"The Blitzkrieg Legend: The Battle for France, 1940",2012,2,2,2880,14,202.0,8.05,4062.0,3.88,911,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.75405,104.0,50.0,102.0,127816.0,238.0,0.0,2.0,3.0,2
136558,Expedition: Famous Explorers,2013,2,6,90,13,399.0,6.81,4063.0,1.96,970,"Network and Route Building, Point to Point Movement",Family Games,5.7492,406.0,37.0,166.0,76880.0,1052.0,0.0,2.0,2.0,1
244144,Catan Histories: Rise of the Inkas,2018,3,4,90,12,310.0,7.27,4064.0,2.67,954,"Dice Rolling, Hand Management, Network and Route Building, Trading",Unknown,5.76594,46.0,21.0,102.0,61298.0,559.0,0.0,1.0,4.0,3
42111,Fzzzt!,2009,2,4,30,8,864.0,6.23,4065.0,1.68,1211,"Auction/Bidding, Card Drafting, Deck Bag and Pool Building, Set Collection",Family Games,5.75129,515.0,25.0,333.0,70847.0,1979.0,0.0,2.0,4.0,2
217475,Twenty One,2017,2,6,15,8,607.0,6.43,4066.0,1.0,1087,"Dice Rolling, Paper-and-Pencil",Family Games,5.75973,96.0,23.0,138.0,41684.0,6236.0,2.0,1.0,2.0,2
22359,Steel Wolves: The German Submarine Campaign Against Allied Shipping - Vol 1,2010,1,1,3000,12,226.0,7.71,4067.0,4.11,982,"Area-Impulse, Chit-Pull System, Dice Rolling, Movement Points, Point to Point Movement, Secret Unit Deployment, Simulation, Solo / Solitaire Game",Wargames,5.75254,161.0,102.0,122.0,240437.0,318.0,0.0,3.0,8.0,5
1472,Five Crowns,1996,1,7,30,8,2331.0,6.0,4068.0,1.25,5665,"Hand Management, Set Collection",Family Games,5.75627,669.0,10.0,695.0,137762.0,11129.0,1.0,1.0,2.0,2
7118,Ace of Aces: Handy Rotary Deluxe Edition,1986,2,2,20,12,319.0,7.1,4069.0,1.83,612,"Simulation, Simultaneous Action Selection",Wargames,5.75227,126.0,41.0,143.0,40027.0,301.0,0.0,4.0,3.0,4
191877,Touria,2016,2,4,60,10,471.0,6.63,4070.0,1.8,937,"Dice Rolling, Pick-up and Deliver, Point to Point Movement",Unknown,5.75257,324.0,39.0,143.0,68739.0,1083.0,0.0,6.0,3.0,0
37198,Risk (Revised Edition),2008,3,5,90,10,3016.0,5.99,4071.0,2.17,6555,"Area Majority / Influence, Area Movement, Dice Rolling, Player Elimination, Set Collection",Wargames,5.75708,1035.0,17.0,620.0,286511.0,2818.0,0.0,2.0,5.0,1
210271,Guild Ball: Kick Off!,2016,2,2,60,12,217.0,7.75,4072.0,3.25,877,"Action Points, Dice Rolling",Unknown,5.75239,100.0,10.0,58.0,37226.0,320.0,0.0,4.0,2.0,2
165186,Hitler's Reich: WW2 in Europe,2018,1,2,120,14,395.0,6.89,4073.0,3.35,1100,"Area Movement, Campaign / Battle Card Driven, Simulation, Solo / Solitaire Game",Wargames,5.74856,229.0,58.0,208.0,221255.0,623.0,0.0,2.0,6.0,7
236239,"Tri-Pack: Battles of the American Revolution - Guilford, Saratoga, Brandywine",2017,2,2,240,12,200.0,8.09,4074.0,3.25,890,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.78229,67.0,27.0,100.0,58183.0,413.0,1.0,3.0,3.0,2
1339,Dungeon!,1975,1,8,30,8,3789.0,5.98,4075.0,1.58,8191,"Area Movement, Dice Rolling, Grid Movement, Role Playing, Simulation, Variable Player Powers","Family Games, Thematic Games",5.76178,1279.0,72.0,1326.0,602072.0,6331.0,2.0,4.0,8.0,7
184866,Wings for the Baron (Second Edition),2015,3,5,60,13,238.0,7.45,4076.0,2.47,423,"Hand Management, Simultaneous Action Selection, Variable Player Powers",Strategy Games,5.74618,164.0,67.0,90.0,50928.0,686.0,0.0,3.0,3.0,0
205185,Einstein: His Amazing Life and Incomparable Science,2017,2,4,45,8,461.0,6.68,4077.0,1.5,1054,"Modular Board, Network and Route Building, Pattern Building, Set Collection, Tile Placement",Unknown,5.75016,207.0,19.0,151.0,37635.0,1486.0,1.0,2.0,5.0,2
6353,Monty's Gamble: Market Garden,2003,2,2,180,12,308.0,7.17,4078.0,3.21,716,"Area-Impulse, Dice Rolling",Wargames,5.74686,246.0,63.0,173.0,120740.0,328.0,0.0,2.0,2.0,1
298586,Demeter,2020,1,100,15,14,223.0,7.6,4079.0,2.22,526,"Paper-and-Pencil, Pattern Building",Unknown,5.78961,37.0,45.0,53.0,28153.0,2226.0,7.0,2.0,2.0,2
235902,Natives,2017,2,4,40,8,358.0,6.9,4080.0,2.11,593,"Card Drafting, Deck Bag and Pool Building",Unknown,5.76178,39.0,15.0,51.0,30277.0,1159.0,0.0,1.0,2.0,0
213549,Spoils of War,2017,3,5,60,14,393.0,6.96,4081.0,1.57,857,"Betting and Bluffing, Card Drafting, Dice Rolling, Set Collection",Unknown,5.74924,150.0,26.0,104.0,60393.0,885.0,0.0,2.0,4.0,2
43320,Tomb: Cryptmaster,2009,2,6,120,12,575.0,6.53,4082.0,2.86,1143,"Dice Rolling, Memory, Modular Board, Secret Unit Deployment",Thematic Games,5.75029,375.0,31.0,190.0,120896.0,581.0,0.0,5.0,4.0,0
163937,World of Yo-Ho,2016,2,4,90,8,579.0,6.44,4083.0,2.27,1302,"Deck Bag and Pool Building, Grid Movement, Variable Player Powers","Family Games, Thematic Games",5.7565,258.0,67.0,151.0,97445.0,1442.0,0.0,3.0,3.0,2
90041,Principato,2011,2,4,90,10,995.0,6.16,4084.0,2.28,1825,"Card Drafting, Hand Management, Set Collection",Strategy Games,5.74877,804.0,21.0,317.0,130528.0,1556.0,0.0,4.0,3.0,1
97,Conquest of the Empire,1984,2,6,240,10,1015.0,6.26,4085.0,2.52,1750,"Area Movement, Dice Rolling","Thematic Games, Wargames",5.75397,455.0,47.0,416.0,159124.0,664.0,0.0,3.0,2.0,5
128921,Rattus Cartus,2012,2,5,45,10,528.0,6.53,4086.0,2.17,1240,"Hand Management, Push Your Luck, Worker Placement","Family Games, Strategy Games",5.75339,575.0,23.0,174.0,82775.0,1115.0,0.0,2.0,3.0,1
256513,Animal Kingdoms,2020,1,5,45,8,288.0,7.28,4087.0,2.0,667,"Area Majority / Influence, Hand Management, Solo / Solitaire Game",Unknown,5.77031,65.0,63.0,129.0,56167.0,963.0,1.0,2.0,3.0,3
232041,Deja Vu: Fragments of Memory,2018,2,4,90,14,292.0,7.14,4088.0,2.64,860,"Deck Bag and Pool Building, Modular Board, Set Collection",Unknown,5.75943,100.0,22.0,127.0,35035.0,725.0,0.0,2.0,4.0,1
81250,Stich-Meister,2010,3,5,45,10,412.0,6.72,4089.0,1.85,726,Trick-taking,Unknown,5.75211,137.0,38.0,125.0,33775.0,1492.0,0.0,1.0,1.0,0
17835,Monsters Menace America,2005,2,4,90,12,2261.0,5.98,4090.0,1.84,3359,"Dice Rolling, Finale Ending, Variable Player Powers",Thematic Games,5.75281,1479.0,68.0,945.0,174641.0,2425.0,0.0,3.0,3.0,3
257006,Homebrewers,2019,2,5,60,14,280.0,7.27,4091.0,2.38,740,"Dice Rolling, Set Collection, Trading",Unknown,5.76699,58.0,44.0,59.0,40194.0,867.0,0.0,2.0,3.0,1
22303,Celebrities,0,4,30,90,0,271.0,7.21,4092.0,1.19,95,"Acting, Memory, Paper-and-Pencil, Team-Based Game",Party Games,5.7496,103.0,2.0,126.0,55907.0,798.0,0.0,2.0,4.0,1
39232,Nemo's War,2009,1,1,45,0,309.0,7.08,4093.0,2.03,647,"Campaign / Battle Card Driven, Point to Point Movement, Secret Unit Deployment, Solo / Solitaire Game, Time Track","Thematic Games, Wargames",5.75109,293.0,54.0,172.0,121171.0,744.0,0.0,4.0,5.0,7
67919,The Message,2009,3,9,60,15,407.0,6.89,4094.0,2.46,658,"Hand Management, Team-Based Game, Variable Player Powers",Party Games,5.75899,28.0,5.0,84.0,46624.0,1499.0,0.0,4.0,3.0,1
282922,Windward,2020,1,5,90,14,324.0,7.56,4095.0,2.19,1020,"Area Movement, Bias, Dice Rolling, Grid Movement, Hand Management, Modular Board, Pick-up and Deliver, Trading, Variable Player Powers, Worker Placement",Unknown,5.78977,43.0,31.0,139.0,74361.0,470.0,0.0,7.0,12.0,5
213149,The King's Will,2017,2,4,90,10,324.0,7.01,4096.0,3.2,622,Unknown,Unknown,5.75167,193.0,40.0,81.0,54357.0,676.0,0.0,4.0,0.0,1
218161,Pit Crew,2017,2,9,30,8,562.0,6.47,4097.0,1.2,1028,"Catch the Leader, Pattern Recognition, Real-Time, Team-Based Game","Family Games, Party Games",5.75218,210.0,52.0,141.0,47233.0,1584.0,0.0,3.0,4.0,1
107148,Wings of Glory: WW2 Starter Set,2012,2,4,45,8,278.0,7.4,4098.0,2.62,582,"Simulation, Simultaneous Action Selection, Team-Based Game",Wargames,5.74756,159.0,45.0,52.0,189522.0,461.0,0.0,5.0,3.0,2
27532,Vineta,2008,2,6,45,10,1021.0,6.18,4099.0,2.01,1571,"Map Reduction, Simultaneous Action Selection","Family Games, Strategy Games",5.75138,766.0,43.0,347.0,107588.0,1544.0,0.0,2.0,2.0,1
194,Groo: The Game,1997,2,4,45,10,819.0,6.3,4100.0,1.49,1126,"Dice Rolling, Take That",Thematic Games,5.74935,291.0,79.0,294.0,75284.0,1155.0,0.0,4.0,2.0,0
203740,Age of Thieves,2016,2,4,120,14,435.0,6.76,4101.0,2.7,878,"Action Points, Action Queue, Simultaneous Action Selection, Variable Player Powers",Unknown,5.75493,262.0,32.0,121.0,138923.0,614.0,0.0,4.0,4.0,0
38735,The Swarm,2008,2,4,75,12,610.0,6.39,4102.0,2.58,1390,"Card Drafting, Network and Route Building, Tile Placement",Strategy Games,5.7483,788.0,24.0,250.0,121078.0,839.0,0.0,4.0,3.0,1
297658,\91\kosmopoli:t\93\,2020,4,8,6,10,180.0,8.23,4103.0,1.11,425,Cooperative Game,Unknown,5.79675,4.0,4.0,36.0,11303.0,3066.0,0.0,2.0,1.0,1
1576,Gettysburg (125th Anniversary Edition),1988,2,2,90,12,530.0,6.61,4104.0,2.0,1182,"Hexagon Grid, Simulation",Wargames,5.74726,319.0,26.0,250.0,94599.0,506.0,0.0,2.0,2.0,3
191982,Knit Wit,2016,2,8,15,8,1068.0,6.14,4105.0,1.72,2187,"Enclosure, Paper-and-Pencil",Party Games,5.75119,500.0,21.0,264.0,117926.0,3246.0,0.0,1.0,2.0,1
269146,Y?kai,2019,2,4,35,10,346.0,6.94,4106.0,1.6,584,"Communication Limits, Cooperative Game, Grid Movement, Pattern Building","Abstract Games, Family Games",5.78986,39.0,6.0,75.0,31840.0,2923.0,5.0,3.0,4.0,2
305096,Endless Winter: Paleoamericans,2021,1,4,90,12,240.0,8.02,4107.0,3.0,301,"Area Majority / Influence, Deck Bag and Pool Building, End Game Bonuses, Hand Management, Modular Board, Set Collection, Solo / Solitaire Game, Worker Placement",Strategy Games,5.79931,97.0,181.0,325.0,204668.0,563.0,1.0,2.0,8.0,6
145975,Hoplite,2014,1,4,480,13,211.0,7.74,4108.0,3.5,948,"Dice Rolling, Hexagon Grid",Wargames,5.75234,178.0,68.0,120.0,102275.0,410.0,1.0,2.0,2.0,4
310448,Zombie Teenz Evolution,2020,2,4,25,8,172.0,8.2,4109.0,1.43,610,"Action Points, Cooperative Game, Dice Rolling, Events, Legacy Game, Pick-up and Deliver",Unknown,5.94924,63.0,40.0,89.0,41981.0,6539.0,14.0,2.0,6.0,2
168770,Epic PVP: Fantasy,2015,2,4,20,10,658.0,6.48,4110.0,2.11,1944,"Hand Management, Take That, Variable Player Powers",Unknown,5.73828,308.0,5.0,198.0,81961.0,1706.0,0.0,3.0,3.0,1
157088,ESSEN The Game: SPIEL'13,2014,2,5,75,10,416.0,6.75,4111.0,2.82,836,"Action Points, Area Movement, Pick-up and Deliver, Set Collection, Simulation",Thematic Games,5.74569,484.0,10.0,125.0,62775.0,888.0,0.0,1.0,5.0,2
267475,Stay Cool,2019,3,7,30,12,291.0,7.14,4112.0,1.0,659,Time Track,Unknown,5.7831,22.0,70.0,65.0,27706.0,1374.0,5.0,3.0,1.0,0
13709,Clash of Giants II: 1st Ypres & Galicia 1914,2006,1,2,300,12,292.0,7.18,4113.0,2.37,767,"Chit-Pull System, Hexagon Grid",Wargames,5.74542,230.0,39.0,162.0,84984.0,324.0,0.0,2.0,2.0,6
57073,The Fires of Midway,2010,1,4,60,0,277.0,7.38,4114.0,2.52,612,Hand Management,Wargames,5.73896,159.0,73.0,145.0,141898.0,490.0,0.0,3.0,1.0,2
278120,God of War: The Card Game,2019,1,4,180,14,415.0,6.91,4115.0,2.75,1082,"Cooperative Game, Deck Bag and Pool Building, Solo / Solitaire Game",Unknown,5.78064,102.0,36.0,121.0,109378.0,989.0,0.0,1.0,3.0,0
171261,Hocus,2016,2,5,30,10,504.0,6.58,4116.0,2.29,1155,"Hand Management, Pattern Building, Variable Player Powers",Unknown,5.75113,329.0,21.0,200.0,64373.0,1479.0,0.0,2.0,3.0,1
124590,Call to Glory,2012,2,4,30,8,536.0,6.52,4117.0,1.53,613,"Hand Management, Set Collection",Family Games,5.7488,147.0,45.0,130.0,53723.0,4272.0,0.0,1.0,2.0,2
244212,Railroad Rivals,2018,1,5,60,8,538.0,6.55,4118.0,2.15,1282,"Auction/Bidding, Card Drafting, Tile Placement, Victory Points as a Resource",Unknown,5.74232,271.0,30.0,199.0,87884.0,1387.0,0.0,1.0,4.0,1
814,Aquarius,1998,2,5,30,6,1696.0,6.05,4119.0,1.14,2844,"Pattern Building, Tile Placement",Family Games,5.75012,436.0,29.0,569.0,100404.0,5835.0,0.0,2.0,2.0,1
283095,Cosmic Colonies,2020,1,5,45,10,246.0,7.45,4120.0,1.83,674,"Card Drafting, Pattern Building, Simultaneous Action Selection, Tile Placement",Unknown,5.80778,82.0,115.0,111.0,56853.0,976.0,2.0,2.0,4.0,2
233956,Bali,2017,2,4,45,10,374.0,6.81,4121.0,2.27,553,"Card Drafting, Hand Management, Stock Holding",Unknown,5.74844,147.0,54.0,112.0,54892.0,1033.0,0.0,2.0,3.0,2
218580,Divinity Derby,2017,3,6,90,10,380.0,6.84,4122.0,1.88,777,"Betting and Bluffing, Card Drafting, Variable Player Powers",Unknown,5.75313,175.0,36.0,147.0,50070.0,782.0,0.0,2.0,3.0,2
247585,Waste Knights: Second Edition,2020,1,4,180,14,238.0,8.1,4123.0,3.13,846,"Card Drafting, Cooperative Game, Dice Rolling, Pick-up and Deliver, Role Playing, Storytelling, Variable Player Powers",Unknown,5.86176,83.0,93.0,188.0,168859.0,627.0,0.0,3.0,7.0,4
291572,Oath: Chronicles of Empire and Exile,2021,1,6,120,10,230.0,7.87,4124.0,3.82,460,"Area Majority / Influence, Area Movement, Card Drafting, Scenario / Mission / Campaign Game","Strategy Games, Thematic Games",6.46825,228.0,368.0,495.0,859031.0,2962.0,26.0,2.0,13.0,4
17857,18Scan,2005,2,4,180,12,233.0,7.4,4125.0,3.64,240,"Network and Route Building, Stock Holding, Tile Placement",Strategy Games,5.75291,115.0,77.0,96.0,42540.0,577.0,0.0,3.0,3.0,5
37461,Krak¢w 1325 AD,2008,4,4,120,10,562.0,6.45,4126.0,2.43,609,"Area Majority / Influence, Hand Management, Team-Based Game, Trick-taking",Strategy Games,5.74082,321.0,47.0,218.0,72272.0,858.0,0.0,3.0,4.0,2
240529,Microbrew,2017,2,2,60,14,401.0,6.86,4127.0,2.94,1746,"Pattern Building, Pattern Recognition, Worker Placement",Unknown,5.74819,122.0,12.0,161.0,61535.0,730.0,0.0,3.0,3.0,4
1379,Ebbe & Flut,2000,1,2,45,10,536.0,6.49,4128.0,1.91,1134,Grid Movement,Abstract Games,5.74418,164.0,14.0,194.0,56695.0,1282.0,0.0,2.0,1.0,1
287322,Mystic Market,2019,2,4,45,10,292.0,7.29,4129.0,1.8,770,"Card Drafting, Commodity Speculation, Hand Management, Set Collection, Take That",Unknown,5.80241,57.0,47.0,95.0,31713.0,997.0,1.0,3.0,5.0,0
4958,Ardennes,1994,2,4,180,12,316.0,7.11,4130.0,2.85,799,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control",Wargames,5.74677,103.0,21.0,146.0,64774.0,165.0,0.0,2.0,4.0,2
